ENSEMBL.ID,term,estimate,std.error,statistic,p.value,p.adj,symbol
ENSMUSG00000036932,chol2:sexM,-0.032896165769956263,0.027872145473375978,-1.1802523706465053,0.24087795222435407,0.24087795222435407,Aifm1
ENSMUSG00000017221,chol2:sexM,-0.02738231159327328,0.023231641186158,-1.17866453660572,0.24150678505278292,0.24150678505278292,Psmd3
ENSMUSG00000039653,chol2:sexM,-0.09834603130605979,0.08348632006755817,-1.1779897739710765,0.24177436770277308,0.24177436770277308,Baat
ENSMUSG00000037966,chol2:sexM,-0.043962170596059974,0.037320227629301435,-1.177971662786529,0.24178155276140578,0.24178155276140578,Ninj1
ENSMUSG00000005198,chol2:sexM,-0.01651510400186447,0.014020309564521816,-1.177941465975594,0.24179353276220486,0.24179353276220486,Polr2a
ENSMUSG00000061292,chol2:sexM,-0.06314084433903988,0.05361250356399715,-1.1777260926393553,0.24187899027703746,0.24187899027703746,Cyp3a59
ENSMUSG00000035247,chol2:sexM,-0.08332089945330964,0.07081702377404046,-1.1765659584786554,0.2423396888052106,0.2423396888052106,Hectd1
ENSMUSG00000022210,chol2:sexM,-0.0514701383277931,0.043778223039726144,-1.1757018616558967,0.24268323577970516,0.24268323577970516,Dhrs4
ENSMUSG00000034636,chol2:sexM,-0.035846113349391404,0.030502798286071064,-1.175174586056268,0.24289304047812288,0.24289304047812288,Zyg11b
ENSMUSG00000034781,chol2:sexM,-0.015751274127813245,0.0134133686884986,-1.1742966657823475,0.24324265522670727,0.24324265522670727,Gna11
ENSMUSG00000027690,chol2:sexM,-0.19984105119617318,0.17025290994839262,-1.1737893423187267,0.2434448507174538,0.2434448507174538,Slc2a2
ENSMUSG00000005566,chol2:sexM,-0.015255063815897424,0.013002633156817876,-1.1732288092661058,0.2436683925689553,0.2436683925689553,Trim28
ENSMUSG00000007815,chol2:sexM,-0.024124505253404063,0.02058740661292354,-1.1718088493117993,0.24423533139774645,0.24423533139774645,Rhoa
ENSMUSG00000031246,chol2:sexM,-0.029537887890127505,0.025211161178470835,-1.1716194934865394,0.24431100541016607,0.24431100541016607,Sh3bgrl
ENSMUSG00000030275,chol2:sexM,-0.04767013155747825,0.040697833750450774,-1.1713186468297039,0.24443126992568404,0.24443126992568404,Etnk1
ENSMUSG00000031349,chol2:sexM,-0.08127868269183966,0.06939697376443114,-1.1712136464010825,0.24447325415793833,0.24447325415793833,Nsdhl
ENSMUSG00000056770,chol2:sexM,-0.025750677796823256,0.02199054704651769,-1.17098850439471,0.2445632941215149,0.2445632941215149,Setd3
ENSMUSG00000037351,chol2:sexM,-0.013365189233915926,0.011414864687458557,-1.1708583150004555,0.24461537093319263,0.24461537093319263,Actr1b
ENSMUSG00000017478,chol2:sexM,-0.013410455003095258,0.011453788760843233,-1.1708313539831665,0.24462615654677206,0.24462615654677206,Zc3h18
ENSMUSG00000024308,chol2:sexM,0.034133963984187374,0.029155674635318544,1.1707485561948974,0.2446592814878283,0.2446592814878283,Tapbp
ENSMUSG00000024712,chol2:sexM,-0.035470239179123786,0.030306051194196194,-1.1704012163061537,0.24479827673834953,0.24479827673834953,Rfk
ENSMUSG00000021238,chol2:sexM,-0.22195947909751437,0.1900479268274228,-1.1679131827576816,0.24579556123950172,0.24579556123950172,Aldh6a1
ENSMUSG00000019726,chol2:sexM,-0.024059222967665616,0.020603152535846447,-1.167744738374679,0.24586318367165116,0.24586318367165116,Lyst
ENSMUSG00000003039,chol2:sexM,-0.022084047584796037,0.01891756374810318,-1.167383278251691,0.24600833750101075,0.24600833750101075,Fam32a
ENSMUSG00000030339,chol2:sexM,-0.03586999429877826,0.03072872905971951,-1.1673113531336425,0.24603722820584728,0.24603722820584728,Ltbr
ENSMUSG00000035237,chol2:sexM,-0.13828004642644393,0.11849657613743848,-1.16695394022237,0.2461808287876569,0.2461808287876569,Lcat
ENSMUSG00000021495,chol2:sexM,-0.016762103422310215,0.014369113154386,-1.1665370884210613,0.2463483859890063,0.2463483859890063,Fam193b
ENSMUSG00000031446,chol2:sexM,-0.04741370056467937,0.04065379491819397,-1.1662798186513237,0.2464518383231584,0.2464518383231584,Cul4a
ENSMUSG00000009470,chol2:sexM,-0.032791791554852755,0.028124708625644493,-1.1659424455317824,0.24658754838172753,0.24658754838172753,Tnpo1
ENSMUSG00000018583,chol2:sexM,-0.01854254097301894,0.015909466681385712,-1.1655036177117086,0.24676414870273364,0.24676414870273364,G3bp1
ENSMUSG00000029823,chol2:sexM,-0.04257064995715769,0.03652837233661845,-1.1654132728624773,0.24680051793763264,0.24680051793763264,Luc7l2
ENSMUSG00000025241,chol2:sexM,0.03298419434383559,0.028304175650455118,1.1653472883710436,0.24682708307429482,0.24682708307429482,Fyco1
ENSMUSG00000051223,chol2:sexM,-0.04153505474407149,0.03564407899105871,-1.165272211255354,0.24685731134633832,0.24685731134633832,Bzw1
ENSMUSG00000009646,chol2:sexM,-0.016442087973803747,0.01411870548388414,-1.1645605889698345,0.24714396242197578,0.24714396242197578,Pla2g12b
ENSMUSG00000042118,chol2:sexM,-0.10383909917739491,0.08918241292525907,-1.1643450291529918,0.24723083954957462,0.24723083954957462,Bhmt2
ENSMUSG00000058239,chol2:sexM,-0.02025517349538892,0.017436867877934675,-1.1616291203892555,0.24832729476997578,0.24832729476997578,Usf2
ENSMUSG00000022361,chol2:sexM,-0.017518704710849643,0.015104582712821231,-1.1598271229286745,0.24905669438192504,0.24905669438192504,Zhx1
ENSMUSG00000020198,chol2:sexM,-0.01634719292525454,0.014098409202323988,-1.1595062031934682,0.24918675345383656,0.24918675345383656,Ap3d1
ENSMUSG00000025792,chol2:sexM,-0.13537080399428164,0.11678728153566553,-1.1591228275395802,0.24934218724590443,0.24934218724590443,Slc25a10
ENSMUSG00000036138,chol2:sexM,-0.1280684320522159,0.11073822171386803,-1.1564970980220965,0.25040859980768315,0.25040859980768315,Acaa1a
ENSMUSG00000055204,chol2:sexM,-0.024399129712221152,0.021105115250733244,-1.1560765919709188,0.25057968409234965,0.25057968409234965,Ankrd17
ENSMUSG00000027206,chol2:sexM,-0.01642662866685146,0.014217931853980894,-1.1553458572986586,0.25087718312129376,0.25087718312129376,Cops2
ENSMUSG00000055065,chol2:sexM,-0.052277222547965754,0.04528803391146106,-1.1543274907930137,0.2512922013717537,0.2512922013717537,Ddx17
ENSMUSG00000022875,chol2:sexM,-0.829353560950406,0.7189866601807984,-1.153503405392604,0.2516283996939273,0.2516283996939273,Kng1
ENSMUSG00000025314,chol2:sexM,-0.03214590598442869,0.02788275176193074,-1.1528957492753127,0.2518765064493249,0.2518765064493249,Ptprj
ENSMUSG00000009079,chol2:sexM,-0.01835442134002735,0.015929919924959395,-1.1521979662477264,0.2521616258681177,0.2521616258681177,Ewsr1
ENSMUSG00000022040,chol2:sexM,-0.4404531604189789,0.3824577549753418,-1.151638722680303,0.2523903019928867,0.2523903019928867,Ephx2
ENSMUSG00000021577,chol2:sexM,-0.17628612583571518,0.1531989036147568,-1.1507009624495415,0.2527740840737595,0.2527740840737595,Sdha
ENSMUSG00000025355,chol2:sexM,-0.06279213005035979,0.054584431740017654,-1.1503670194724185,0.2529108512607651,0.2529108512607651,Mmp19
ENSMUSG00000057228,chol2:sexM,-0.06634181362491749,0.05769504688054364,-1.1498701745104185,0.25311443229210223,0.25311443229210223,Aadat
ENSMUSG00000026083,chol2:sexM,-0.01896822632632882,0.01649714264646364,-1.1497885865947148,0.25314787382763837,0.25314787382763837,Eif5b
ENSMUSG00000073418,chol2:sexM,-0.9428395750212092,0.8208073794140059,-1.1486733656004957,0.2536052979392295,0.2536052979392295,C4b
ENSMUSG00000039783,chol2:sexM,-0.1216441832387136,0.10592305741937462,-1.1484202420356437,0.253709201615487,0.253709201615487,Kmo
ENSMUSG00000002332,chol2:sexM,-0.04602315314747036,0.040118522317427664,-1.1471796688652638,0.2542188749330735,0.2542188749330735,Dhrs1
ENSMUSG00000053907,chol2:sexM,-0.03671941308102477,0.03205155193917092,-1.1456360412972437,0.2548540643657718,0.2548540643657718,Mat2a
ENSMUSG00000041650,chol2:sexM,-0.04849440926791417,0.04236918216473508,-1.1445679805516111,0.25529421804228314,0.25529421804228314,Pcca
ENSMUSG00000029106,chol2:sexM,0.010587283698367542,0.009256365870311454,1.1437840559354755,0.255617619148609,0.255617619148609,Add1
ENSMUSG00000021518,chol2:sexM,-0.01624007269249998,0.014209164234761398,-1.1429294801709837,0.2559704961899355,0.2559704961899355,Ptdss1
ENSMUSG00000054545,chol2:sexM,-0.09658149115729767,0.08451998813743325,-1.142705924192179,0.2560628651102641,0.2560628651102641,Ugt1a6a
ENSMUSG00000054422,chol2:sexM,-1.8981789958267312,1.661227734439175,-1.1426362301057718,0.2560916661417529,0.2560916661417529,Fabp1
ENSMUSG00000032560,chol2:sexM,-0.013523374239744541,0.011837134712723301,-1.1424533527703087,0.2561672509409639,0.2561672509409639,Dnajc13
ENSMUSG00000038298,chol2:sexM,-0.037713314489284194,0.03301662697947002,-1.1422521904716254,0.2562504112578092,0.2562504112578092,Pdzk1
ENSMUSG00000033105,chol2:sexM,-0.08836034579669186,0.07736508217473625,-1.1421217856024735,0.25630433069276665,0.25630433069276665,Lss
ENSMUSG00000042628,chol2:sexM,-0.026594414886562168,0.023339908093201626,-1.1394395719282417,0.25741514096315915,0.25741514096315915,Zfyve1
ENSMUSG00000026678,chol2:sexM,0.035334164044321825,0.031011654724040716,1.1393833821105404,0.2574384476159014,0.2574384476159014,Rgs5
ENSMUSG00000005089,chol2:sexM,-0.17231822847500003,0.1515288524773018,-1.1371974753178598,0.25834628212695915,0.25834628212695915,Slc1a2
ENSMUSG00000049502,chol2:sexM,0.02701141374842512,0.02376209423377093,1.1367438190711416,0.2585349734652177,0.2585349734652177,Dtx3l
ENSMUSG00000034602,chol2:sexM,-0.018904168891033427,0.016637028362882153,-1.1362707617430858,0.25873183773133873,0.25873183773133873,Mon2
ENSMUSG00000032437,chol2:sexM,-0.026921554446054003,0.0237551227836868,-1.1332946872639054,0.2599727610322419,0.2599727610322419,Stt3b
ENSMUSG00000036478,chol2:sexM,-0.029609086094939147,0.026136404037295575,-1.1328676298655391,0.2601511725079918,0.2601511725079918,Btg1
ENSMUSG00000032590,chol2:sexM,-0.015138885123584665,0.013369697309020805,-1.1323281876673568,0.26037665794473847,0.26037665794473847,Apeh
ENSMUSG00000035941,chol2:sexM,-0.03124135215107913,0.027614619469990904,-1.1313337916906454,0.26079267289023084,0.26079267289023084,Ibtk
ENSMUSG00000027879,chol2:sexM,-0.018724465088248994,0.016553317493610994,-1.1311608742764698,0.26086506217389105,0.26086506217389105,Sec22b
ENSMUSG00000037331,chol2:sexM,-0.0453388468612564,0.040092044474067515,-1.1308689156668636,0.2609873183146922,0.2609873183146922,Larp1
ENSMUSG00000001911,chol2:sexM,-0.042782527129994384,0.03785363752130172,-1.1302091405593184,0.2612637439611367,0.2612637439611367,Nfix
ENSMUSG00000022181,chol2:sexM,-0.5297625799903499,0.46944995156705027,-1.12847509776489,0.261991235391952,0.261991235391952,C6
ENSMUSG00000033161,chol2:sexM,-0.18651225756987896,0.1653050988911269,-1.1282910135320114,0.2620685485622669,0.2620685485622669,Atp1a1
ENSMUSG00000026473,chol2:sexM,-0.45868462945989374,0.40660296219108905,-1.128089738914219,0.2621530998146888,0.2621530998146888,Glul
ENSMUSG00000025743,chol2:sexM,0.0493547196675022,0.04378438248143571,1.1272220109174378,0.2625178333749515,0.2625178333749515,Sdc3
ENSMUSG00000063450,chol2:sexM,-0.035662323056165554,0.03165533564911304,-1.1265817381141807,0.26278718850820476,0.26278718850820476,Syne2
ENSMUSG00000092341,chol2:sexM,-0.24880216194576774,0.22086685877013373,-1.126480284689101,0.26282988654164513,0.26282988654164513,Malat1
ENSMUSG00000033416,chol2:sexM,-0.04890149780885818,0.04341381949407911,-1.1264039510628059,0.2628620157792488,0.2628620157792488,Gucd1
ENSMUSG00000069324,chol2:sexM,-0.5057153368738743,0.45009501741855007,-1.1235746171426777,0.26405484167894994,0.26405484167894994,Gm5096
ENSMUSG00000065979,chol2:sexM,-0.0268518845977152,0.023942270411294393,-1.1215262436033737,0.2649207840329325,0.2649207840329325,Cpped1
ENSMUSG00000002455,chol2:sexM,0.0189046382567075,0.016871491386314115,1.1205078332341527,0.2653520524348671,0.2653520524348671,Prpf6
ENSMUSG00000041028,chol2:sexM,-0.11479535177784593,0.10245774124051867,-1.1204165774879307,0.2653907206718103,0.2653907206718103,Ghitm
ENSMUSG00000024896,chol2:sexM,-0.019173895317661487,0.017127314083125334,-1.1194922463967976,0.2657826142045695,0.2657826142045695,Minpp1
ENSMUSG00000098178,chol2:sexM,-0.6780637901240635,0.6061255016329384,-1.1186854674441498,0.26612499926724986,0.26612499926724986,NA
ENSMUSG00000021775,chol2:sexM,-0.05896084228534022,0.05280562195878923,-1.1165637312510905,0.26702690462211737,0.26702690462211737,Nr1d2
ENSMUSG00000035152,chol2:sexM,-0.013591183908929721,0.012176896846627726,-1.116145113169261,0.26720510232717387,0.26720510232717387,Ap2b1
ENSMUSG00000037722,chol2:sexM,-0.036868408745043255,0.03305274225656188,-1.1154417524229434,0.2675046965710875,0.2675046965710875,Gnpnat1
ENSMUSG00000018417,chol2:sexM,-0.09041707440661326,0.08112918153834092,-1.1144827630719158,0.26791355289164026,0.26791355289164026,Myo1b
ENSMUSG00000032018,chol2:sexM,-0.29827180059916375,0.26766510015813233,-1.114346997135411,0.26797147069193755,0.26797147069193755,Sc5d
ENSMUSG00000029632,chol2:sexM,-0.055255155484891696,0.049604050859231974,-1.1139242567446077,0.2681518678864013,0.2681518678864013,Ndufa4
ENSMUSG00000022512,chol2:sexM,0.06729172435229025,0.06042487113719138,1.1136428276281807,0.2682720099159753,0.2682720099159753,Cldn1
ENSMUSG00000056492,chol2:sexM,-0.01849696805465236,0.016613515036965676,-1.1133687250106876,0.268389060375335,0.268389060375335,Adgrf5
ENSMUSG00000060739,chol2:sexM,-0.013518868687033178,0.012143345981615535,-1.1132737803485235,0.26842961304916235,0.26842961304916235,Nsa2
ENSMUSG00000024187,chol2:sexM,-0.020196366480083102,0.018154180632683075,-1.112491215589398,0.2687640242369704,0.2687640242369704,Fam234a
ENSMUSG00000090298,chol2:sexM,0.6570721546894741,0.5908577882749525,1.1120648110738096,0.2689463607541089,0.2689463607541089,Sult3a2
ENSMUSG00000032115,chol2:sexM,-0.17996197785521484,0.16187048729998385,-1.111765219571516,0.2690745218564048,0.2690745218564048,Hyou1
ENSMUSG00000006299,chol2:sexM,-0.029451528174967347,0.026496699101392532,-1.111516874697027,0.26918079264394656,0.26918079264394656,Aamp
ENSMUSG00000028655,chol2:sexM,-0.11905021386362169,0.1072408034735456,-1.1101204952552344,0.2697788709464735,0.2697788709464735,Mfsd2a
ENSMUSG00000024283,chol2:sexM,-0.014046814678084265,0.012655202796694515,-1.1099636176318908,0.2698461204695314,0.2698461204695314,Wac
ENSMUSG00000031059,chol2:sexM,-0.027117733266500098,0.024432922426600272,-1.1098849655813934,0.2698798410380415,0.2698798410380415,Ndufb11
ENSMUSG00000066071,chol2:sexM,0.4932677498133308,0.44488507294965224,1.1087532034799334,0.2703653876565998,0.2703653876565998,Cyp4a12a
ENSMUSG00000062762,chol2:sexM,-0.07546071594829037,0.06806282924956654,-1.1086920244175855,0.2703916519178201,0.2703916519178201,Ei24
ENSMUSG00000037815,chol2:sexM,-0.02505705029097381,0.022612108770298983,-1.1081253210618842,0.2706350229814347,0.2706350229814347,Ctnna1
ENSMUSG00000039616,chol2:sexM,0.03067624128792402,0.02769716800125052,1.1075587686993484,0.2708784816536972,0.2708784816536972,Mocos
ENSMUSG00000024140,chol2:sexM,-0.09343096086359065,0.08445123932903516,-1.1063302517038158,0.27140692325308297,0.27140692325308297,Epas1
ENSMUSG00000056216,chol2:sexM,-0.02150120160070666,0.019442973768277222,-1.1058597237726875,0.2716095088255687,0.2716095088255687,Cebpg
ENSMUSG00000021890,chol2:sexM,-0.021145578020447062,0.01914149996106495,-1.1046980677302478,0.2721101097316924,0.2721101097316924,Eaf1
ENSMUSG00000030064,chol2:sexM,-0.03652049123483461,0.03306754619097822,-1.1044209638028253,0.27222961888027775,0.27222961888027775,Frmd4b
ENSMUSG00000004035,chol2:sexM,0.141489293072319,0.12822454540201053,1.1034493639943954,0.2726489379612265,0.2726489379612265,Gstm7
ENSMUSG00000029630,chol2:sexM,1.3134175612710843,1.1913896519549954,1.1024248524534763,0.2730915785672148,0.2730915785672148,Cyp3a25
ENSMUSG00000030744,chol2:sexM,-0.05306290989160876,0.048151731647853226,-1.1019938032482886,0.27327796270274896,0.27327796270274896,Rps3
ENSMUSG00000030788,chol2:sexM,-0.021048152180077818,0.019119114223617565,-1.100895780730121,0.2737531429372184,0.2737531429372184,Rnf141
ENSMUSG00000074115,chol2:sexM,-1.9324273585204987,1.7554895591435093,-1.1007911431061521,0.27379845584287443,0.27379845584287443,Saa1
ENSMUSG00000071659,chol2:sexM,-0.020213404160760017,0.018367553781532084,-1.1004951667044454,0.2739266554434295,0.2739266554434295,Hnrnpul2
ENSMUSG00000042248,chol2:sexM,0.8411610532249775,0.7654031427361839,1.098977788643475,0.2745845490327478,0.2745845490327478,Cyp2c37
ENSMUSG00000070985,chol2:sexM,-0.028860614693428013,0.026266221138713967,-1.098773003585588,0.27467342212869,0.27467342212869,Acnat1
ENSMUSG00000034171,chol2:sexM,-0.06463632048166655,0.05883387799671826,-1.0986241716935938,0.27473802506166656,0.27473802506166656,Faah
ENSMUSG00000026238,chol2:sexM,-0.053745481643070137,0.04893127778838143,-1.0983870455112419,0.27484097536147784,0.27484097536147784,Ptma
ENSMUSG00000022912,chol2:sexM,-0.030614253505359908,0.027872702292292613,-1.0983597207158988,0.27485284036754914,0.27485284036754914,Pros1
ENSMUSG00000024360,chol2:sexM,-0.025382538935904895,0.02312902863120727,-1.0974321205023299,0.27525583485587213,0.27525583485587213,Etf1
ENSMUSG00000034308,chol2:sexM,0.0921046828049023,0.08395831645603152,1.0970287005830683,0.27543122781107704,0.27543122781107704,Sdr42e1
ENSMUSG00000039952,chol2:sexM,-0.03313786362402926,0.030235318302877866,-1.0959985038713855,0.2758794730698526,0.2758794730698526,Dag1
ENSMUSG00000015451,chol2:sexM,-0.4463882653311203,0.40738843032492367,-1.0957313269183695,0.2759958060087007,0.2759958060087007,C4a
ENSMUSG00000025289,chol2:sexM,-0.03215116752444428,0.029372982102383288,-1.0945830223290667,0.2764961824215877,0.2764961824215877,Prdx4
ENSMUSG00000003199,chol2:sexM,-0.023349575327549412,0.02133331317795579,-1.0945123775559191,0.2765269865518855,0.2765269865518855,Mpnd
ENSMUSG00000030934,chol2:sexM,-0.7986431673107921,0.7297283305557815,-1.0944390314441035,0.27655897109594735,0.27655897109594735,Oat
ENSMUSG00000050440,chol2:sexM,0.5469513681886867,0.4998251187299313,1.0942854764452503,0.27662594117911443,0.27662594117911443,Hamp
ENSMUSG00000015806,chol2:sexM,-0.1524501144524673,0.13934268361399402,-1.0940661576088444,0.27672161238101006,0.27672161238101006,Qdpr
ENSMUSG00000027559,chol2:sexM,2.0430193372139227,1.8706880839647158,1.0921218533043573,0.2775707582631589,0.2775707582631589,Car3
ENSMUSG00000015854,chol2:sexM,0.13869936226697357,0.12700418371395175,1.0920849865809348,0.2775868766539757,0.2775868766539757,Cd5l
ENSMUSG00000000346,chol2:sexM,0.028650981762218555,0.026270676041950103,1.090606945800233,0.2782336200070093,0.2782336200070093,Dazap2
ENSMUSG00000034160,chol2:sexM,-0.038476786510500814,0.035285936624533845,-1.0904283743384726,0.27831182766094315,0.27831182766094315,Ogt
ENSMUSG00000026715,chol2:sexM,-0.5789049809595153,0.5310472815981352,-1.090119469621155,0.2784471523191767,0.2784471523191767,Serpinc1
ENSMUSG00000029036,chol2:sexM,-0.02097761330535113,0.01924870151355506,-1.089819658254795,0.2785785368699088,0.2785785368699088,Atad3a
ENSMUSG00000046329,chol2:sexM,-0.15552912841447397,0.14285791133907216,-1.0886980423879136,0.27907043595304754,0.27907043595304754,Slc25a23
ENSMUSG00000047412,chol2:sexM,-0.022293780293171573,0.020489502845927782,-1.088058624985251,0.2793511291416459,0.2793511291416459,Zbtb44
ENSMUSG00000021488,chol2:sexM,-0.028744163117316562,0.026474342103690953,-1.0857366352952416,0.2803720822623418,0.2803720822623418,Nsd1
ENSMUSG00000026618,chol2:sexM,-0.021538179264772795,0.019838137490312876,-1.0856956342443973,0.28039013307794247,0.28039013307794247,Iars2
ENSMUSG00000038615,chol2:sexM,-0.05270334973933812,0.04855331685466668,-1.085473725659024,0.2804878428073554,0.2804878428073554,Nfe2l1
ENSMUSG00000043483,chol2:sexM,-0.047261318589282224,0.04358267636160407,-1.084406065317251,0.28095827838112175,0.28095827838112175,Gm6863
ENSMUSG00000029649,chol2:sexM,-0.022233208113586332,0.020509615609275524,-1.0840382646436002,0.28112046574134664,0.28112046574134664,Pomp
ENSMUSG00000019929,chol2:sexM,0.08408586518214385,0.07769413482739876,1.0822678619041788,0.28190205540639685,0.28190205540639685,Dcn
ENSMUSG00000079334,chol2:sexM,-0.023632555087448992,0.02184045591444054,-1.0820541100437169,0.2819965228690786,0.2819965228690786,Naa80
ENSMUSG00000072949,chol2:sexM,-0.05021756032438139,0.046416072738281834,-1.08190024191694,0.282064538266148,0.282064538266148,Acot1
ENSMUSG00000071074,chol2:sexM,-0.01712052038462862,0.015867631520385395,-1.0789587823887654,0.28336694582928357,0.28336694582928357,Yipf3
ENSMUSG00000028991,chol2:sexM,-0.03771918532398208,0.03497858051899795,-1.0783509440440449,0.2836365972272658,0.2836365972272658,Mtor
ENSMUSG00000035202,chol2:sexM,-0.19737331241994432,0.18310702969749162,-1.0779122611841927,0.28383131692759633,0.28383131692759633,Lars2
ENSMUSG00000048307,chol2:sexM,-0.018492305870144984,0.017158603610636907,-1.0777279019769006,0.28391317653379416,0.28391317653379416,Ankrd46
ENSMUSG00000037795,chol2:sexM,-0.021123596893275375,0.019607387267187575,-1.0773284887693904,0.28409058062060055,0.28409058062060055,N4bp2
ENSMUSG00000037236,chol2:sexM,-0.014794270808455747,0.013754656178596659,-1.0755827420446038,0.2848668693493827,0.2848668693493827,Matr3
ENSMUSG00000000275,chol2:sexM,0.048339686180455026,0.044964145425388256,1.0750718316367873,0.28509433358828584,0.28509433358828584,Trim25
ENSMUSG00000026614,chol2:sexM,-0.053257344012436175,0.04954913462525774,-1.074839034328728,0.285198019482184,0.285198019482184,Slc30a10
ENSMUSG00000021910,chol2:sexM,-0.03872189669362403,0.03605661044150056,-1.0739194899212092,0.2856078298165206,0.2856078298165206,Nisch
ENSMUSG00000026405,chol2:sexM,-0.21939679442768792,0.2044897100433985,-1.0728989462654415,0.2860631254371994,0.2860631254371994,C4bp
ENSMUSG00000027513,chol2:sexM,-1.6587695713022967,1.548575089549497,-1.0711586299537188,0.2868406823253799,0.2868406823253799,Pck1
ENSMUSG00000025151,chol2:sexM,-0.0576492122840538,0.05382173655316177,-1.07111393975762,0.28686066855815107,0.28686066855815107,Maged1
ENSMUSG00000038267,chol2:sexM,-0.04873334225587554,0.04551001235300147,-1.0708268298824464,0.28698909186862587,0.28698909186862587,Slc22a23
ENSMUSG00000028409,chol2:sexM,-0.012558985674727668,0.01175112378474348,-1.0687476282934776,0.2879202887240126,0.2879202887240126,Smu1
ENSMUSG00000027367,chol2:sexM,-0.03917836841930787,0.03668051318563348,-1.0680976086957452,0.28821183264230316,0.28821183264230316,Stard7
ENSMUSG00000035878,chol2:sexM,-0.054848861291759456,0.05138980112179145,-1.0673102462835027,0.2885652477323761,0.2885652477323761,Hykk
ENSMUSG00000053929,chol2:sexM,-0.017017122720817773,0.01595939308613029,-1.0662763069359271,0.2890297918287857,0.2890297918287857,Cyhr1
ENSMUSG00000030236,chol2:sexM,-0.5990050178958145,0.5622748391079212,-1.0653242440052406,0.2894580017459056,0.2894580017459056,Slco1b2
ENSMUSG00000057880,chol2:sexM,-0.24010884615295727,0.22548591491364164,-1.0648507524069344,0.28967112590639105,0.28967112590639105,Abat
ENSMUSG00000073639,chol2:sexM,-0.024359068893597378,0.022876553893764508,-1.0648049967104949,0.2896917267727986,0.2896917267727986,Rab18
ENSMUSG00000031353,chol2:sexM,-0.010644394777737086,0.009997799778686716,-1.0646737295568551,0.28975083354682857,0.28975083354682857,Rbbp7
ENSMUSG00000090137,chol2:sexM,-0.06523288438040302,0.061272608017866624,-1.064633716282839,0.2897688523034969,0.2897688523034969,Uba52
ENSMUSG00000027187,chol2:sexM,-1.0338038745437492,0.972282152394763,-1.0632755851760276,0.2903808997764167,0.2903808997764167,Cat
ENSMUSG00000023224,chol2:sexM,-0.3042605410154991,0.2861664299254245,-1.0632293281038938,0.2904017612727518,0.2904017612727518,Serping1
ENSMUSG00000047454,chol2:sexM,-0.028562111170372138,0.02686712535562678,-1.0630877249541837,0.29046562930580194,0.29046562930580194,Gphn
ENSMUSG00000025764,chol2:sexM,0.022544100897389806,0.021234628945009073,1.0616668158304932,0.2911070412417714,0.2911070412417714,Jade1
ENSMUSG00000068284,chol2:sexM,-0.03155864981569103,0.029739595525676343,-1.0611660736422648,0.29133331147669245,0.29133331147669245,Usf3
ENSMUSG00000031996,chol2:sexM,-0.15532870525152098,0.1464374145015956,-1.0607173431748107,0.29153618123020864,0.29153618123020864,Aplp2
ENSMUSG00000024392,chol2:sexM,-0.02016382239112389,0.01902163643820013,-1.0600466714120331,0.29183956982310805,0.29183956982310805,Bag6
ENSMUSG00000028517,chol2:sexM,-0.09033213572003962,0.08521791006566125,-1.060013507142311,0.2918545777771064,0.2918545777771064,Plpp3
ENSMUSG00000038633,chol2:sexM,-0.025248684989369618,0.023890391950931966,-1.0568552010878443,0.29328623291621214,0.29328623291621214,Degs1
ENSMUSG00000030465,chol2:sexM,-0.02525625961477496,0.023943004253302085,-1.0548492305969397,0.2941980185649008,0.2941980185649008,Psd3
ENSMUSG00000033715,chol2:sexM,-0.2665059175530098,0.2527119996314736,-1.0545835494224716,0.29431892486092087,0.29431892486092087,Akr1c14
ENSMUSG00000006373,chol2:sexM,-0.44997634495450983,0.4275445610439375,-1.052466540226358,0.29528354349743874,0.29528354349743874,Pgrmc1
ENSMUSG00000041408,chol2:sexM,-0.020662520289751917,0.019634429436054,-1.0523616363310293,0.2953313990093464,0.2953313990093464,Wapl
ENSMUSG00000032080,chol2:sexM,-1.1646977861748145,1.1068442241497993,-1.0522689288724927,0.2953736950907898,0.2953736950907898,Apoa4
ENSMUSG00000046312,chol2:sexM,-0.029937281569666286,0.02845722833480407,-1.0520097466081075,0.2954919641249289,0.2954919641249289,Myorg
ENSMUSG00000026272,chol2:sexM,0.14187943381718185,0.13486837802054016,1.051984430298212,0.29550351809119113,0.29550351809119113,Agxt
ENSMUSG00000021134,chol2:sexM,0.10152898397871594,0.09659598526947825,1.0510683616454233,0.2959218042328417,0.2959218042328417,Srsf5
ENSMUSG00000048856,chol2:sexM,-0.41646592549696265,0.3965136977264154,-1.0503191387459048,0.29626420613818616,0.29626420613818616,Slc25a47
ENSMUSG00000005881,chol2:sexM,-0.015334308059664773,0.014600038736132349,-1.0502922859865602,0.296276483099535,0.296276483099535,Ergic3
ENSMUSG00000021709,chol2:sexM,-0.024624526924195835,0.023445703695403733,-1.0502788589375203,0.2962826220159549,0.2962826220159549,Erbin
ENSMUSG00000025060,chol2:sexM,0.0259170933907675,0.02470053415247672,1.0492523453452847,0.2967522053916206,0.2967522053916206,Slk
ENSMUSG00000045092,chol2:sexM,0.027519448163208112,0.026239446091027806,1.0487815965222673,0.2969677206740154,0.2969677206740154,S1pr1
ENSMUSG00000034566,chol2:sexM,-0.030414268743973065,0.029010819602356994,-1.0483767491181823,0.2971531504140883,0.2971531504140883,Atp5h
