ENSEMBL.ID,term_main,estimate_main,std.error_main,statistic_main,p.value_main,p.adj_main,symbol,term_int,estimate_int,std.error_int,statistic_int,p.value_int,p.adj_int
ENSMUSG00000024331,chol1,0.0011352747636142013,0.013235168409445627,0.08577713018022366,0.9318320334486617,0.9318320334486617,Dsc2,chol1:sexM,-0.0625037194465086,0.026047726653310267,-2.3995844350802615,0.018474879291935354,0.018474879291935354
ENSMUSG00000042118,chol1,0.0029257124344291346,0.034166721060345275,0.08563047151237428,0.9319482966467003,0.9319482966467003,Bhmt2,chol1:sexM,-0.15572726376535967,0.06738971263883932,-2.310846235536668,0.023126357357774113,0.023126357357774113
ENSMUSG00000037795,chol1,7.286056726337756e-4,0.008518473889773054,0.08553241837232266,0.9320260287887929,0.9320260287887929,N4bp2,NA,NA,NA,NA,NA,NA
ENSMUSG00000028001,chol1,-0.06225109300293149,0.7299819954258979,-0.08527757313604968,0.932228061769646,0.932228061769646,Fga,chol1:sexM,-4.173862881150319,1.415082480981409,-2.9495544869268673,0.004055036021870165,0.004055036021870165
ENSMUSG00000074748,chol1,9.657855423336879e-4,0.011337820987073631,0.08518264165881523,0.9323033214799968,0.9323033214799968,Atxn7l3b,NA,NA,NA,NA,NA,NA
ENSMUSG00000045128,chol1,0.0025173137237659267,0.02968694665871908,0.08479530592030722,0.9326103996057468,0.9326103996057468,Rpl18a,NA,NA,NA,NA,NA,NA
ENSMUSG00000022914,chol1,-5.074338002177364e-4,0.005987695830567624,-0.08474608840804002,0.9326494197711575,0.9326494197711575,Brwd1,NA,NA,NA,NA,NA,NA
ENSMUSG00000054263,chol1,0.02005184647027539,0.2378680364438441,0.08429819647083701,0.9330045207959883,0.9330045207959883,Lifr,NA,NA,NA,NA,NA,NA
ENSMUSG00000044221,chol1,8.04565545929398e-4,0.009573544531220992,0.08404050801723123,0.9332088294237864,0.9332088294237864,Grsf1,NA,NA,NA,NA,NA,NA
ENSMUSG00000073609,chol1,-6.782144850982359e-4,0.008104512390935351,-0.08368356446179268,0.9334918399750742,0.9334918399750742,D2hgdh,NA,NA,NA,NA,NA,NA
ENSMUSG00000022574,chol1,9.168650115878203e-4,0.01097942760951923,0.08350754194079232,0.9336314064521953,0.9336314064521953,Naprt,NA,NA,NA,NA,NA,NA
ENSMUSG00000003970,chol1,-0.001694061744997157,0.020331154798757158,-0.08332343940938933,0.9337773817066978,0.9337773817066978,Rpl8,NA,NA,NA,NA,NA,NA
ENSMUSG00000073422,chol1,-5.014843814497058e-4,0.006045732885845099,-0.08294848464506814,0.9340746910619981,0.9340746910619981,H2-Ke6,NA,NA,NA,NA,NA,NA
ENSMUSG00000029221,chol1,-5.131875666212429e-4,0.0061985699950960725,-0.08279128363916925,0.9341993417608853,0.9341993417608853,Slc30a9,NA,NA,NA,NA,NA,NA
