ENSEMBL.ID,term,estimate,std.error,statistic,p.value,p.adj,symbol
ENSMUSG00000045294,chol2:sexM,0.19907494349871618,0.19000424525693763,1.0477394503976083,0.29759569814287684,0.29759569814287684,Insig1
ENSMUSG00000018474,chol2:sexM,0.05352901015575716,0.05110689071469037,1.0473932068101839,0.29775440716129403,0.29775440716129403,Chd3
ENSMUSG00000041133,chol2:sexM,-0.009912214538827568,0.009464914416888669,-1.0472587603265342,0.2978160494179974,0.2978160494179974,Smc1a
ENSMUSG00000039831,chol2:sexM,-0.02003007537332977,0.01915628035635675,-1.0456140232194433,0.2985708454431197,0.2985708454431197,Arhgap29
ENSMUSG00000021814,chol2:sexM,0.020980606135942725,0.02007886549868981,1.0449099396234192,0.29889435730160274,0.29889435730160274,Anxa7
ENSMUSG00000031626,chol2:sexM,-0.01640708284583286,0.015721942478739752,-1.043578607924536,0.29950672679855317,0.29950672679855317,Sorbs2
ENSMUSG00000013787,chol2:sexM,-0.011678310326270643,0.011191474335236505,-1.043500612738871,0.29954262843256374,0.29954262843256374,Ehmt2
ENSMUSG00000030972,chol2:sexM,-0.04849637391324219,0.046541797581908226,-1.0419961504042499,0.300235712385762,0.300235712385762,Acsm5
ENSMUSG00000069516,chol2:sexM,0.056984239125613186,0.05473927709835677,1.0410119049110316,0.300689727803009,0.300689727803009,Lyz2
ENSMUSG00000024773,chol2:sexM,0.012527427882773941,0.012047606606116411,1.039827103618567,0.301236872918456,0.301236872918456,Atg2a
ENSMUSG00000021486,chol2:sexM,-0.02124433424624577,0.020432277941433007,-1.0397437969050949,0.3012753695876309,0.3012753695876309,Prelid1
ENSMUSG00000035875,chol2:sexM,-0.06991549972991867,0.06725534173457233,-1.0395531109758513,0.30136349955416086,0.30136349955416086,AI182371
ENSMUSG00000062960,chol2:sexM,0.020176896685046467,0.019412291805897534,1.0393876666801722,0.3014399776515965,0.3014399776515965,Kdr
ENSMUSG00000037095,chol2:sexM,-0.15576160208354214,0.14989355677446992,-1.0391480823815615,0.3015507509180489,0.3015507509180489,Lrg1
ENSMUSG00000032754,chol2:sexM,0.023108945346775708,0.022239565289148645,1.0390915940273013,0.30157687266893657,0.30157687266893657,Slc8b1
ENSMUSG00000025314,chol2:sexM,0.018399981847768376,0.01775008170238118,1.0366139241657695,0.3027241219037988,0.3027241219037988,Ptprj
ENSMUSG00000070047,chol2:sexM,-0.012741460198123666,0.012298553412329535,-1.0360129172061903,0.30300285373306207,0.30300285373306207,Fat1
ENSMUSG00000035152,chol2:sexM,0.007699792312594249,0.007436704754691287,1.035376899659355,0.3032980115045385,0.3032980115045385,Ap2b1
ENSMUSG00000028792,chol2:sexM,0.07227227738207806,0.06982801945848177,1.0350039703624931,0.3034711678058711,0.3034711678058711,Ak2
ENSMUSG00000032898,chol2:sexM,0.0444977411215506,0.04300626278161368,1.0346804917114205,0.3036214175759566,0.3036214175759566,Fbxo21
ENSMUSG00000024039,chol2:sexM,-0.1515126868166803,0.14674935162616046,-1.032458986276507,0.3046546230035999,0.3046546230035999,Cbs
ENSMUSG00000002996,chol2:sexM,-0.014939191971842576,0.014470401453018146,-1.0323965109293254,0.30468371408821526,0.30468371408821526,Hbp1
ENSMUSG00000038095,chol2:sexM,0.010959085379369677,0.010620330112571246,1.0318968679134979,0.3049164358352558,0.3049164358352558,Sbno1
ENSMUSG00000021000,chol2:sexM,-0.056911907554163484,0.055155737724964696,-1.0318402019741983,0.3049428370443434,0.3049428370443434,Mia2
ENSMUSG00000031545,chol2:sexM,0.049540414462054976,0.04805485547949719,1.0309138164652603,0.3053746677689766,0.3053746677689766,Gpat4
ENSMUSG00000025795,chol2:sexM,-0.04181361638708018,0.040568140715361835,-1.0307008319769193,0.3054740078899318,0.3054740078899318,Rassf3
ENSMUSG00000000049,chol2:sexM,-0.47165874659548795,0.45797614326087477,-1.0298762359916622,0.3058588210864351,0.3058588210864351,Apoh
ENSMUSG00000029716,chol2:sexM,-0.0959405913199898,0.0932142521320273,-1.029248093779704,0.3061521746709146,0.3061521746709146,Tfr2
ENSMUSG00000047230,chol2:sexM,0.03875199952992269,0.037659747902192335,1.0290031582411834,0.3062666153016458,0.3062666153016458,Cldn2
ENSMUSG00000028557,chol2:sexM,-0.016713392600523357,0.016243186604084255,-1.0289478910696546,0.30629244163286534,0.30629244163286534,Rnf11
ENSMUSG00000055447,chol2:sexM,-0.01648073881481343,0.016026930769999868,-1.0283153431761887,0.30658813559153864,0.30658813559153864,Cd47
ENSMUSG00000001280,chol2:sexM,0.01018744482201096,0.009911742967626896,1.0278156783609647,0.3068218473007604,0.3068218473007604,Sp1
ENSMUSG00000030671,chol2:sexM,-0.02565277345288415,0.024969590526645918,-1.0273605979044464,0.3070348096571461,0.3070348096571461,Pde3b
ENSMUSG00000025369,chol2:sexM,-0.01868373808013871,0.01819737561761496,-1.0267270661849148,0.3073314469299119,0.3073314469299119,Smarcc2
ENSMUSG00000022390,chol2:sexM,0.008809163759974134,0.008587877055543015,1.025767334930382,0.3077811874035688,0.3077811874035688,Zc3h7b
ENSMUSG00000021595,chol2:sexM,-0.019188713755255188,0.018712138494656357,-1.0254687758288519,0.3079211857174429,0.3079211857174429,Nsun2
ENSMUSG00000034403,chol2:sexM,-0.011082598579449342,0.010814845764007533,-1.0247578949607314,0.30825469962270646,0.30825469962270646,Pja1
ENSMUSG00000030560,chol2:sexM,0.031398202190797,0.03065073215425666,1.0243866943464364,0.3084289470919276,0.3084289470919276,Ctsc
ENSMUSG00000039196,chol2:sexM,-0.36211031818720957,0.35377770727893804,-1.0235532390448265,0.30882042557569794,0.30882042557569794,Orm1
ENSMUSG00000020386,chol2:sexM,0.042897249221076565,0.04192016495094837,1.0233082162551483,0.3089355776258933,0.3089355776258933,Sar1b
ENSMUSG00000092075,chol2:sexM,-0.08705865564922499,0.08516408017630064,-1.0222461801853826,0.30943503070358036,0.30943503070358036,NA
